Entity Type,Entity,Document Count
dates,"July 14, 2013",2
dates,"July 15, 2015",2
dates,"July 16, 2013",2
dates,"July 16, 2014",2
dates,"July 16, 2015",2
dates,"July 17, 2013",2
dates,"July 18, 2014",2
dates,"July 19, 2015",2
dates,"July 2, 2013",2
dates,"July 21, 2009",2
dates,"July 21, 2010",2
dates,"July 23, 1963",2
dates,"July 23, 2011",2
dates,"July 23, 2015",2
dates,"July 24, 2015",2
dates,"July 25, 2006",2
dates,"July 25, 2016",2
dates,July 26 2012,2
dates,"July 27, 2015",2
dates,"July 27, 2016",2
dates,"July 3, 1971",2
dates,"July 30, 2012",2
dates,"July 30, 2015",2
dates,"July 31, 2013",2
dates,"July 31, 2016",2
dates,"July 6, 1998",2
dates,"July 6, 2010",2
dates,"July 6, 2019",2
dates,"July 8, 1980",2
dates,"July 8, 2013",2
dates,"Jun 1, 2019",2
dates,"Jun 10, 2010",2
dates,"Jun 11, 2017",2
dates,"Jun 12, 2017",2
dates,"Jun 14, 2010",2
dates,"Jun 15, 2018",2
dates,"Jun 19, 2009",2
dates,"Jun 24, 2018",2
dates,"Jun 27, 2011",2
dates,"Jun 3, 2016",2
dates,"Jun 3, 2019",2
dates,"Jun 30, 2015",2
dates,"Jun 7, 2017",2
dates,"Jun 8, 2017",2
dates,"June 1, 2013",2
dates,"June 1, 2014",2
dates,"June 1, 2015",2
dates,"June 1, 2019",2
dates,"June 10, 2013",2
dates,"June 10, 2014",2
dates,"June 10, 2016",2
dates,"June 11, 2013",2
dates,"June 13, 2013",2
dates,"June 13, 2015",2
dates,"June 14, 2013",2
dates,"June 15, 1982",2
dates,"June 15, 2010",2
dates,"June 15, 2011",2
dates,"June 16, 2000",2
dates,"June 16, 2013",2
dates,"June 17, 2013",2
dates,"June 18, 2008",2
dates,"June 18, 2013",2
dates,"June 18, 2016",2
dates,June 19 2009,2
dates,"June 2, 2015",2
dates,"June 2, 2016",2
dates,"June 2, 2018",2
dates,"June 20, 2005",2
dates,"June 20, 2013",2
dates,"June 20, 2016",2
dates,"June 21, 1983",2
dates,"June 21, 2011",2
dates,"June 21, 2017",2
dates,"June 22, 2013",2
dates,"June 22, 2015",2
dates,"June 24, 1980",2
dates,"June 26, 1996",2
dates,"June 27, 2007",2
dates,"June 27, 2011",2
dates,"June 27, 2013",2
dates,"June 27, 2016",2
dates,"June 28, 2010",2
dates,"June 28, 2011",2
dates,"June 28, 2014",2
dates,"June 29, 2015",2
dates,"June 3, 2011",2
dates,"June 30, 2016",2
dates,"June 4, 1992",2
dates,"June 5, 1967",2
dates,"June 6, 1982",2
dates,"June 6, 1986",2
dates,"June 6, 2002",2
dates,"June 7, 2001",2
dates,"June 8, 2012",2
dates,"June 9, 2013",2
dates,"June 9, 2016",2
dates,"Mar 13, 2014",2
dates,"Mar 13, 2016",2
dates,"Mar 14, 2019",2
dates,"Mar 15, 2018",2
dates,"Mar 16, 2019",2
dates,"Mar 17, 2017",2
dates,"Mar 18, 2018",2
dates,"Mar 20, 2014",2
dates,"Mar 21, 2016",2
dates,"Mar 21, 2017",2
dates,"Mar 21, 2018",2
dates,Mar 23 2012,2
dates,"Mar 23, 2018",2
dates,"Mar 25, 2015",2
dates,"Mar 25, 2018",2
dates,"Mar 26, 2015",2
dates,"Mar 28, 2015",2
dates,"Mar 29, 2015",2
dates,"Mar 3, 2015",2
dates,"Mar 3, 2016",2
dates,"Mar 30, 2016",2
dates,"Mar 4, 2018",2
dates,"Mar 5, 2011",2
dates,"Mar 6, 2019",2
dates,"Mar 9, 2017",2
dates,"March 02, 2016",2
dates,"March 07, 2013",2
dates,"March 1, 2017",2
dates,"March 10, 2014",2
dates,"March 10, 2018",2
dates,"March 11, 1981",2
dates,"March 11, 2005",2
dates,"March 11, 2010",2
dates,"March 11, 2011",2
dates,"March 12, 2013",2
dates,"March 12, 2017",2
dates,"March 12, 2018",2
dates,"March 14, 2015",2
dates,"March 14, 2016",2
dates,"March 14, 2018",2
dates,"March 15, 2010",2
dates,"March 15, 2013",2
dates,"March 15, 2018",2
dates,"March 16, 2016",2
dates,"March 17, 2000",2
dates,"March 18, 2018",2
dates,March 19 2012,2
dates,"March 2, 2018",2
dates,"March 20, 2012",2
dates,"March 21, 2011",2
dates,"March 22, 2017",2
dates,"March 23, 2012",2
dates,"March 23, 2014",2
dates,"March 24, 2014",2
dates,"March 26, 2015",2
dates,"March 26, 2018",2
dates,"March 27, 2013",2
dates,"March 28, 2014",2
dates,"March 29, 2014",2
dates,"March 30, 2015",2
dates,"March 30, 2017",2
dates,"March 31, 2014",2
dates,"March 4, 1975",2
dates,"March 5, 2011",2
dates,"March 5, 2017",2
dates,"March 6, 2017",2
dates,"March 7, 2014",2
dates,"March 7, 2019",2
dates,"March 8, 2010",2
dates,"May 1, 2018",2
dates,"May 10, 2018",2
dates,"May 11, 1973",2
dates,"May 11, 2018",2
dates,"May 12, 2016",2
dates,"May 12, 2017",2
dates,"May 13, 2011",2
dates,"May 13, 2016",2
dates,"May 14, 1948",2
dates,"May 14, 2008",2
dates,"May 14, 2019",2
dates,"May 16, 2013",2
dates,"May 17, 1977",2
dates,"May 17, 1999",2
dates,"May 17, 2013",2
dates,"May 18, 2015",2
dates,"May 19, 2016",2
dates,"May 20, 2013",2
dates,"May 20, 2014",2
dates,"May 20, 2016",2
dates,"May 20, 2017",2
dates,"May 21, 2014",2
dates,"May 22, 2013",2
dates,"May 22, 2014",2
dates,"May 23, 2005",2
dates,"May 23, 2011",2
dates,"May 23, 2017",2
dates,"May 24, 2013",2
dates,"May 25, 1960",2
dates,"May 25, 2002",2
dates,"May 25, 2017",2
dates,"May 27, 2014",2
dates,"May 27, 2016",2
dates,"May 28, 2011",2
dates,"May 28, 2014",2
dates,"May 29, 1996",2
dates,"May 29, 2013",2
dates,"May 29, 2014",2
dates,"May 3, 2016",2
dates,"May 30, 2008",2
dates,"May 4, 2009",2
dates,"May 4, 2016",2
dates,"May 6, 2010",2
dates,"May 7, 2004",2
dates,"May 7, 2014",2
dates,"May 8, 1972",2
dates,"May 8, 2014",2
dates,"May 8, 2018",2
dates,"Nov 11, 2015",2
dates,"Nov 15, 2016",2
dates,"Nov 15, 2018",2
dates,"Nov 2, 2015",2
dates,"Nov 20, 2015",2
dates,"Nov 20, 2018",2
dates,"Nov 21, 2017",2
dates,"Nov 23, 2015",2
dates,"Nov 23, 2017",2
dates,"Nov 24, 2015",2
dates,"Nov 3, 2015",2
dates,"Nov 30, 2015",2
dates,"Nov 30, 2018",2
dates,"Nov 4, 2015",2
dates,"Nov 5, 2016",2
dates,"Nov 7, 2018",2
dates,"November 1, 2006",2
dates,"November 10, 2006",2
dates,"November 10, 2015",2
dates,"November 12, 2001",2
dates,"November 12, 2012",2
dates,"November 12, 2015",2
dates,"November 13, 2012",2
dates,"November 14, 2012",2
dates,"November 14, 2016",2
dates,"November 16, 2006",2
dates,"November 16, 2018",2
dates,"November 17, 2005",2
dates,"November 18, 2012",2
dates,"November 19, 1977",2
dates,"November 2, 1994",2
dates,"November 2, 2007",2
dates,"November 20, 1942",2
dates,"November 21, 2012",2
dates,"November 21, 2017",2
dates,"November 22, 1963",2
dates,"November 24, 1963",2
dates,"November 28, 2007",2
dates,"November 3, 2016",2
dates,"November 30, 2014",2
dates,"November 5, 1992",2
dates,"November 5, 2007",2
dates,"November 6, 2018",2
dates,"November 7, 2014",2
dates,"November 8, 2007",2
dates,"November 8, 2012",2
dates,"November 9, 2005",2
dates,"November 9, 2007",2
dates,"Oct 1, 2015",2
dates,"Oct 1, 2016",2
dates,"Oct 12, 2018",2
dates,"Oct 15, 2015",2
dates,"Oct 16, 2015",2
dates,Oct 18 2013,2
dates,"Oct 19, 2015",2
dates,"Oct 27, 2014",2
dates,"Oct 27, 2015",2
dates,"Oct 28, 2011",2
dates,"Oct 31, 2009",2
dates,"Oct 31, 2011",2
dates,"Oct 6, 2016",2
dates,"October 07, 2016",2
dates,"October 1, 2005",2
dates,"October 1, 2014",2
dates,"October 10, 2013",2
dates,"October 10, 2014",2
dates,"October 12, 2001",2
dates,"October 12, 2009",2
dates,"October 13, 1965",2
dates,"October 14, 2018",2
dates,"October 15, 2010",2
dates,"October 15, 2012",2
dates,"October 16, 2015",2
dates,"October 17, 2007",2
dates,"October 17, 2014",2
dates,"October 18, 2010",2
dates,"October 19, 2012",2
dates,"October 2, 1972",2
dates,"October 20, 2009",2
dates,"October 22, 2012",2
dates,"October 24, 1952",2
dates,"October 26, 2010",2
dates,October 27 2016,2
dates,"October 29, 1956",2
dates,"October 29, 2014",2
dates,"October 29, 2015",2
dates,"October 3, 2005",2
dates,"October 3, 2007",2
dates,"October 3, 2016",2
dates,"October 3, 2017",2
dates,"October 30, 2016",2
dates,October 31 2009,2
dates,"October 5, 1991",2
dates,"October 6, 2005",2
dates,"October 6, 2006",2
dates,"October 8, 2014",2
dates,Sep 01 2009,2
dates,"Sep 11, 2018",2
dates,"Sep 12, 2016",2
dates,"Sep 12, 2017",2
dates,"Sep 13, 2018",2
dates,"Sep 14, 2016",2
dates,"Sep 16, 2013",2
dates,"Sep 19, 2016",2
dates,"Sep 23, 2015",2
dates,"Sep 24, 2013",2
dates,"Sep 28, 2012",2
dates,"Sep 29, 2015",2
dates,"Sep 29, 2016",2
dates,"Sep 3, 2009",2
dates,"September 11, 1933",2
dates,"September 11, 2005",2
dates,"September 11, 2008",2
dates,"September 11, 2018",2
dates,"September 12, 1933",2
dates,"September 12, 2010",2
dates,"September 13, 2010",2
dates,"September 14, 2010",2
dates,"September 14, 2016",2
dates,"September 16, 1912",2
dates,"September 16, 2010",2
dates,"September 18, 2007",2
dates,September 19 2014,2
dates,"September 19, 2016",2
dates,"September 2, 2016",2
dates,"September 20, 2016",2
dates,"September 21, 2005",2
dates,"September 22, 2005",2
dates,"September 22, 2016",2
dates,"September 23, 2013",2
dates,"September 23, 2016",2
dates,"September 24, 2009",2
dates,"September 24, 2015",2
dates,"September 25, 2007",2
dates,"September 26, 2018",2
dates,"September 27, 2002",2
dates,"September 27, 2007",2
dates,"September 27, 2017",2
dates,"September 28, 2004",2
dates,"September 28, 2015",2
dates,"September 28, 2018",2
dates,"September 29, 2012",2
dates,"September 4, 2005",2
dates,"September 8, 2004",2
dates,"September 9, 2015",2
dates,"September 9, 2016",2
dates,"Apr 1, 2011",1
dates,"Apr 1, 2018",1
dates,"Apr 10, 2017",1
dates,"Apr 12, 2009",1
dates,"Apr 12, 2018",1
dates,"Apr 17, 2018",1
dates,"Apr 18, 2009",1
dates,"Apr 21, 2017",1
dates,"Apr 21, 2019",1
dates,"Apr 22, 2018",1
dates,"Apr 25, 2015",1
dates,"Apr 26, 2018",1
dates,"Apr 27, 2017",1
dates,"Apr 29, 2013",1
dates,"Apr 30, 2017",1
dates,"Apr 5, 2018",1
dates,"Apr 9, 2018",1
dates,"April 01, 2005",1
dates,"April 05, 2005",1
dates,"April 09, 2018",1
dates,"April 1, 2003",1
dates,"April 1, 2006",1
dates,"April 1, 2011",1
dates,"April 1, 2014",1
dates,"April 1, 2016",1
dates,"April 1, 2017",1
dates,"April 1, 2018",1
dates,"April 1, 2019",1
dates,"April 10, 2002",1
dates,"April 10, 2008",1
dates,"April 10, 2011",1
dates,"April 10, 2016",1
dates,"April 11, 1984",1
dates,"April 11, 2002",1
dates,"April 11, 2006",1
dates,"April 11, 2014",1
dates,"April 11, 2015",1
dates,"April 11, 2017",1
dates,"April 11, 2018",1
dates,"April 12, 2017",1
dates,"April 12, 2019",1
dates,"April 13, 2014",1
dates,"April 14, 1923",1
dates,"April 14, 2008",1
dates,"April 14, 2017",1
dates,April 15 2018,1
dates,"April 15, 1996",1
dates,"April 15, 2012",1
dates,"April 15, 2014",1
dates,"April 15, 2017",1
dates,"April 16, 2014",1
dates,"April 16, 2015",1
dates,"April 16, 2019",1
dates,April 17 2011,1
dates,April 17 2019,1
dates,"April 17, 1900",1
dates,"April 17, 1911",1
dates,"April 17, 2011",1
dates,"April 17, 2016",1
dates,"April 17, 2017",1
dates,"April 17, 2018",1
dates,April 18 2009,1
dates,April 18 2019,1
dates,"April 18, 1911",1
dates,"April 18, 1996",1
dates,"April 18, 2011",1
dates,"April 18, 2017",1
dates,"April 18, 2018",1
dates,"April 19, 2008",1
dates,"April 19, 2009",1
dates,"April 19, 2011",1
dates,"April 19, 2013",1
dates,"April 19, 2018",1
dates,"April 2, 2011",1
dates,"April 2, 2018",1
dates,"April 20, 2004",1
dates,"April 20, 2007",1
dates,April 21 2017,1
dates,"April 21, 1955",1
dates,"April 21, 2009",1
dates,"April 21, 2016",1
dates,April 22 2015,1
dates,"April 22, 1875",1
dates,"April 22, 2002",1
dates,"April 22, 2014",1
dates,"April 22, 2016",1
dates,"April 22, 2019",1
dates,"April 23, 1936",1
dates,"April 23, 2008",1
dates,"April 23, 2019",1
dates,"April 24, 1935",1
dates,"April 24, 1990",1
dates,"April 24, 2008",1
dates,"April 24, 2017",1
dates,April 25 2013,1
dates,"April 25, 1980",1
dates,"April 25, 2004",1
dates,"April 25, 2015",1
dates,"April 25, 2017",1
dates,"April 26, 2000",1
dates,"April 26, 2017",1
dates,"April 26, 2018",1
dates,"April 27, 1987",1
dates,"April 27, 2000",1
dates,"April 27, 2005",1
dates,"April 27, 2014",1
dates,"April 27, 2018",1
dates,"April 27, 2019",1
dates,"April 27, 2027",1
dates,"April 28, 2006",1
dates,"April 28, 2018",1
dates,"April 29, 1935",1
dates,"April 29, 1968",1
dates,"April 29, 2010",1
dates,"April 29, 2016",1
dates,"April 3, 1971",1
dates,"April 3, 2007",1
dates,"April 3, 2011",1
dates,"April 3, 2014",1
dates,"April 30, 1950",1
dates,"April 30, 2003",1
dates,"April 30, 2017",1
dates,"April 4, 1967",1
dates,"April 4, 2009",1
dates,"April 4, 2011",1
dates,"April 4, 2017",1
dates,"April 4, 2018",1
dates,"April 5, 2005",1
dates,"April 5, 2006",1
dates,"April 5, 2010",1
dates,"April 5, 2014",1
dates,"April 5, 2016",1
dates,"April 5, 2018",1
dates,"April 6, 1904",1
dates,"April 6, 1972",1
dates,"April 6, 1973",1
dates,"April 6, 2005",1
dates,"April 6, 2013",1
dates,"April 6, 2026",1
dates,"April 7, 1925",1
dates,"April 7, 2003",1
dates,"April 7, 2008",1
dates,"April 7, 2011",1
dates,"April 7, 2016",1
dates,"April 7, 2017",1
dates,"April 8, 2008",1
dates,"April 8, 2013",1
dates,"April 8, 2015",1
dates,"April 9, 1924",1
dates,"April 9, 2014",1
dates,"April 9, 2015",1
dates,"Aug 10, 2018",1
dates,"Aug 12, 2015",1
dates,"Aug 12, 2018",1
dates,"Aug 13, 2018",1
dates,"Aug 14, 2016",1
dates,"Aug 14, 2018",1
dates,"Aug 15, 2016",1
dates,"Aug 18, 2016",1
dates,"Aug 19, 2013",1
dates,"Aug 2, 2017",1
dates,"Aug 20, 2016",1
dates,"Aug 27, 2012",1
dates,"Aug 29, 2011",1
dates,"Aug 3, 2018",1
dates,"Aug 31, 2013",1
dates,"Aug 4, 2011",1
dates,"Aug 5, 2009",1
dates,"Aug 8, 2018",1
dates,"August 04, 2009",1
dates,"August 05, 2009",1
dates,"August 1, 1963",1
dates,"August 1, 2004",1
dates,"August 1, 2008",1
dates,"August 1, 2012",1
dates,"August 1, 2015",1
dates,"August 10, 1993",1
dates,"August 10, 2011",1
dates,August 11 2016,1
dates,"August 11, 1874",1
dates,"August 11, 1961",1
dates,"August 11, 2011",1
dates,"August 11, 2014",1
dates,"August 12, 2011",1
dates,"August 12, 2015",1
dates,"August 13, 1884",1
dates,"August 13, 1981",1
dates,"August 13, 2014",1
dates,"August 13, 2015",1
dates,"August 13, 2016",1
dates,"August 14, 2008",1
dates,"August 14, 2013",1
dates,"August 14, 2014",1
dates,"August 14, 2016",1
dates,"August 14, 2017",1
dates,"August 15, 1903",1
dates,"August 15, 1935",1
dates,"August 15, 1996",1
dates,"August 15, 2002",1
dates,"August 15, 2007",1
dates,"August 15, 2018",1
dates,"August 16, 2005",1
dates,"August 16, 2015",1
dates,"August 17, 2010",1
dates,"August 17, 2015",1
dates,"August 18, 2013",1
dates,"August 18, 2016",1
dates,"August 19, 1965",1
dates,"August 19, 2011",1
dates,"August 19, 2013",1
dates,"August 19, 2015",1
dates,"August 19, 2016",1
dates,"August 19, 2017",1
dates,August 2 2011,1
dates,"August 2, 1910",1
dates,"August 2, 1960",1
dates,"August 20, 1975",1
dates,"August 20, 2010",1
dates,"August 20, 2012",1
dates,"August 20, 2017",1
dates,"August 21, 1998",1
dates,"August 21, 2015",1
dates,"August 21, 2016",1
dates,"August 21, 2017",1
dates,"August 22, 2010",1
dates,"August 23, 1924",1
dates,"August 23, 1988",1
dates,"August 23, 2001",1
dates,"August 23, 2012",1
dates,"August 24, 2011",1
dates,"August 24, 2012",1
dates,"August 24, 2013",1
dates,"August 24, 2017",1
dates,"August 24, 2018",1
dates,"August 25, 2003",1
dates,"August 25, 2013",1
dates,"August 25, 2015",1
dates,"August 26, 1994",1
dates,"August 26, 2016",1
dates,"August 26, 2017",1
dates,"August 27, 2010",1
dates,"August 27, 2012",1
dates,"August 27, 2018",1
dates,"August 28, 1904",1
dates,"August 28, 1935",1
dates,"August 28, 2010",1
dates,"August 28, 2012",1
dates,"August 28, 2016",1
dates,"August 28, 2018",1
dates,"August 29, 1980",1
dates,"August 29, 2002",1
dates,"August 29, 2006",1
dates,"August 29, 2011",1
dates,"August 29, 2015",1
dates,August 3 2011,1
dates,"August 3, 1995",1
dates,"August 3, 2007",1
dates,"August 3, 2015",1
dates,"August 3, 2016",1
dates,"August 3, 2017",1
dates,"August 30, 1935",1
dates,"August 30, 2011",1
dates,"August 30, 2013",1
dates,"August 30, 2017",1
dates,"August 4, 2011",1
dates,"August 5, 1961",1
dates,"August 6, 2014",1
dates,"August 6, 2015",1
dates,"August 6, 2017",1
dates,"August 7, 1998",1
dates,"August 7, 2017",1
dates,"August 7, 2018",1
dates,"August 8, 2016",1
dates,August 9 2018,1
dates,"August 9, 1904",1
dates,"August 9, 2011",1
dates,"August 9, 2015",1
dates,"Dec 1, 2016",1
dates,"Dec 12, 2016",1
dates,"Dec 12, 2017",1
dates,"Dec 13, 2016",1
dates,"Dec 14, 2011",1
dates,"Dec 15, 2015",1
dates,"Dec 16, 2009",1
dates,"Dec 16, 2018",1
dates,"Dec 17, 2016",1
dates,"Dec 17, 2018",1
dates,"Dec 18, 2009",1
dates,"Dec 18, 2015",1
dates,"Dec 19, 2009",1
dates,"Dec 20, 2018",1
dates,"Dec 22, 2011",1
dates,"Dec 22, 2016",1
dates,"Dec 23, 2016",1
dates,"Dec 23, 2018",1
dates,"Dec 24, 2015",1
dates,"Dec 24, 2016",1
dates,"Dec 24, 2017",1
dates,"Dec 25, 2018",1
dates,"Dec 26, 2016",1
dates,"Dec 28, 2016",1
dates,"Dec 29, 2016",1
dates,"Dec 30, 2018",1
dates,"Dec 31, 2014",1
dates,"Dec 31, 2016",1
dates,"Dec 5, 2018",1
dates,"Dec 9, 2018",1
dates,"Deccmbet 28, 2018",1
dates,"December 08, 2010",1
dates,"December 09, 2016",1
dates,"December 1, 1787",1
dates,"December 1, 1943",1
dates,"December 1, 1994",1
dates,"December 1, 2005",1
dates,"December 1, 2008",1
dates,"December 1, 2013",1
dates,"December 10, 1962",1
dates,"December 10, 2009",1
dates,"December 10, 2010",1
dates,"December 11, 2000",1
dates,"December 11, 2015",1
dates,"December 12, 2005",1
dates,"December 12, 2014",1
dates,"December 13, 2005",1
dates,"December 13, 2013",1
dates,"December 13, 2014",1
dates,"December 13, 2016",1
dates,"December 13, 2017",1
dates,"December 13, 3013",1
dates,"December 14, 1983",1
dates,"December 14, 2006",1
dates,"December 14, 2007",1
dates,"December 14, 2010",1
dates,"December 14, 2016",1
dates,"December 14, 2017",1
dates,December 15 2011,1
dates,"December 15, 1961",1
dates,"December 15, 1984",1
dates,"December 15, 1988",1
dates,"December 15, 2014",1
dates,December 16 1976,1
dates,December 16 2011,1
dates,"December 16, 2005",1
dates,"December 16, 2012",1
dates,"December 16, 2014",1
dates,"December 16, 2015",1
dates,"December 16, 2017",1
dates,"December 17, 1964",1
dates,"December 17, 1989",1
dates,"December 17, 2007",1
dates,"December 17, 2014",1
dates,"December 18, 1947",1
dates,"December 18, 2018",1
dates,"December 19, 2016",1
dates,"December 2, 2013",1
dates,"December 2, 2016",1
dates,"December 2, 2018",1
dates,"December 20, 1996",1
dates,"December 20, 2005",1
dates,"December 20, 2013",1
dates,"December 21, 1950",1
dates,"December 21, 1992",1
dates,"December 21, 1999",1
dates,"December 21, 2007",1
dates,"December 21, 2013",1
dates,"December 21, 2016",1
dates,"December 21, 2019",1
dates,"December 22, 1931",1
dates,"December 22, 2010",1
dates,"December 22, 2011",1
dates,"December 22, 2017",1
dates,"December 23, 1986",1
dates,"December 23, 2004",1
dates,"December 23, 2007",1
dates,"December 23, 2010",1
dates,"December 23, 2013",1
dates,"December 23, 2015",1
dates,"December 25, 2013",1
dates,"December 25, 2019",1
dates,"December 26, 2007",1
dates,"December 26, 2017",1
dates,December 27 2017,1
dates,"December 27, 2013",1
dates,"December 27, 2017",1
dates,"December 27, 2018",1
dates,"December 28, 2014",1
dates,"December 28, 2016",1
dates,"December 28, 2017",1
dates,"December 28, 2018",1
dates,"December 29, 2005",1
dates,"December 29, 2014",1
dates,"December 29, 2016",1
dates,"December 3, 1963",1
dates,"December 3, 1971",1
dates,"December 30, 2000",1
dates,"December 30, 2016",1
dates,December 31 2009,1
dates,"December 31, 1967",1
dates,"December 31, 2002",1
dates,"December 31, 2005",1
dates,"December 31, 2011",1
dates,"December 31, 2013",1
dates,"December 31, 2015",1
dates,"December 31, 2019",1
dates,"December 31, 2025",1
dates,"December 4, 1982",1
dates,"December 4, 2013",1
dates,"December 4, 2016",1
dates,"December 4, 2017",1
dates,"December 5, 1992",1
dates,"December 5, 2013",1
dates,"December 5, 2015",1
dates,"December 5, 2017",1
dates,"December 6, 2004",1
dates,"December 6, 2005",1
dates,"December 6, 2016",1
dates,"December 6, 2017",1
dates,"December 7, 2015",1
dates,"December 7, 2016",1
dates,"December 7, 2017",1
dates,"December 7, 2018",1
dates,"December 8, 1970",1
dates,"December 8, 2003",1
dates,"December 8, 2004",1
dates,"December 8, 2005",1
dates,"December 8, 2016",1
dates,"December 8, 2018",1
dates,"December 9, 2003",1
dates,"December 9, 2005",1
dates,"December 9, 2010",1
dates,"Feb 08, 2019",1
dates,"Feb 09, 2019",1
dates,Feb 1 2012,1
dates,"Feb 1, 2016",1
dates,"Feb 10, 2011",1
dates,"Feb 11, 2017",1
dates,"Feb 12, 2013",1
dates,"Feb 13, 2018",1
dates,"Feb 15, 2018",1
dates,"Feb 16, 2016",1
dates,"Feb 19, 2019",1
dates,"Feb 21, 2016",1
dates,"Feb 22, 2010",1
dates,"Feb 24, 2016",1
dates,"Feb 25, 2015",1
dates,"Feb 27, 2016",1
dates,"Feb 4, 2018",1
dates,"Feb 6, 2005",1
dates,"Feb 9, 2019",1
dates,"February 1, 2002",1
dates,"February 1, 2004",1
dates,"February 1, 2005",1
dates,"February 1, 2007",1
dates,"February 1, 2008",1
dates,"February 1, 2010",1
dates,"February 1, 2011",1
dates,"February 1, 2015",1
dates,"February 1, 2017",1
dates,"February 1, 2018",1
dates,"February 10, 2015",1
dates,"February 10, 2016",1
dates,"February 11, 2014",1
dates,"February 11, 2016",1
dates,"February 11, 2017",1
dates,"February 11, 2019",1
dates,"February 12, 1970",1
dates,"February 13, 2006",1
dates,"February 13, 2012",1
dates,"February 13, 2014",1
dates,"February 13, 2015",1
dates,"February 13, 2016",1
dates,"February 14, 2006",1
dates,"February 14, 2011",1
dates,"February 14, 2014",1
dates,"February 14, 2019",1
dates,"February 15, 1939",1
dates,"February 15, 1978",1
dates,"February 15, 1989",1
dates,"February 15, 1999",1
dates,"February 15, 2006",1
dates,"February 15, 2007",1
dates,"February 15, 2008",1
dates,"February 15, 2012",1
dates,"February 15, 2016",1
dates,"February 16, 2006",1
dates,"February 16, 2016",1
dates,"February 16, 2019",1
dates,"February 17, 1970",1
dates,"February 18, 1968",1
dates,"February 18, 1997",1
dates,"February 18, 2008",1
dates,"February 18, 2016",1
dates,"February 19, 1906",1
dates,"February 19, 2015",1
dates,"February 19, 2018",1
dates,"February 2, 2000",1
dates,"February 2, 2002",1
